,hierid,T_mean
654,CAN.7.105.2283,6.52472341202116
655,CAN.7.110.2310,7.94287541955876
656,CAN.7.110.2313,7.959771316532965
657,CAN.9.159.2780,7.378154411917137
658,CAN.11.261.4329,5.735121356250033
659,CAN.11.205.3524,6.545806818966639
660,CAN.7.103.2272,6.264512012908256
661,CAN.9.163.2830,5.815559188239035
662,CAN.11.182.3200,5.948866294060697
663,CAN.11.195.3373,7.130112669591966
664,CAN.9.131.2497,7.395629032179784
665,CAN.9.129.2486,8.3256392383037
666,CAN.11.261.4326,5.901788958177178
667,CAN.7.113.2330,6.591857665983298
668,CAN.7.111.2324,6.334283457138952
669,CAN.11.261.4325,5.901788958177178
670,CAN.7.108.2299,6.652717712589094
671,CAN.7.111.2319,6.36206688003864
672,CAN.7.113.2333,6.561331188798789
673,CAN.9.163.2833,6.067863721613378
674,CAN.9.146.2639,7.842817456580576
675,CAN.9.163.2817,6.374314170438197
676,CAN.9.160.2783,6.929060435226347
677,CAN.7.107.2293,7.080554194841369
678,CAN.11.232.3884,7.052032076362252
679,CAN.9.147.2642,6.331342790024199
680,CAN.11.241.3985,7.369120682540824
681,CAN.7.102.2270,7.087527104703497
682,CAN.9.165.2856,7.358550748663788
683,CAN.7.107.2292,6.96407554669463
684,CAN.9.165.2855,7.391852039337593
685,CAN.11.241.3984,6.697298226048133
686,CAN.7.107.2295,6.993604549593556
687,CAN.7.99.2257,6.953564426159858
688,CAN.9.145.2627,7.077564124519142
689,CAN.7.106.2289,6.892596163003816
690,CAN.9.145.2628,7.168571890385294
691,CAN.7.99.2256,6.582381660272631
692,CAN.7.110.2317,6.837730372244209
693,CAN.7.99.2250,6.970077644320081
694,CAN.7.110.2315,7.959771316532965
695,CAN.9.146.2635,8.134145818834213
696,CAN.9.129.2485,8.473541149478194
697,CAN.9.131.2496,7.5228352339613025
698,CAN.9.125.2457,6.243489771838938
699,CAN.9.153.2718,8.459995260480753
700,CAN.9.157.2763,7.667777187244582
701,CAN.7.114.2337,8.1664696317589
702,CAN.9.137.2533,8.293191211599776
703,CAN.7.114.2336,7.887252112950705
704,CAN.9.171.2951,7.896024711087321
705,CAN.7.114.2335,7.61270672605383
706,CAN.9.158.2769,7.852561651131879
707,CAN.9.121.2411,8.798195504009499
708,CAN.9.155.2729,8.46472150066765
709,CAN.9.149.2669,8.831370934130689
710,CAN.9.155.2725,8.3826486577629
711,CAN.9.155.2728,9.074806415487387
712,CAN.9.127.2473,9.28995973680179
713,CAN.9.127.2467,9.031515090491553
714,CAN.9.128.2481,10.683010209847993
715,CAN.9.154.2722,6.736368433448596
716,CAN.9.169.2940,8.561173029496473
717,CAN.9.135.2512,8.882742428180004
718,CAN.11.259.Rbf59f7bfb8bf27ea,-8.680224884529613
719,CAN.11.259.R722a8f1d88acb4ad,-9.318677042693828
720,CAN.11.259.R4f288ee48fe8e3b2,-6.949248966295053
721,CAN.2.22.R6f834804abaa746c,10.15404849849953
722,CAN.11.259.R041e07bfbea60797,-6.267156187894599
723,CAN.1.8.R613e872c1390db7a,1.1312882025392241
724,CAN.11.259.R3f12bf69037fd556,-5.417290452808366
725,CAN.11.259.R0895ed6cadf9a80c,-0.959964471463735
726,CAN.2.45.Rc18ea6e83a0507f9,-1.1017461878214476
727,CAN.11.259.R2a1857e0d6559f04,-0.31960872145422553
728,CAN.11.259.R4cd74a35aa76bc5e,0.1743124486572794
729,CAN.1.1.Rf88ca405e1f74031,5.820878266915926
730,CAN.9.148.Rd02357429ca755ba,5.813926529856644
731,CAN.11.259.Rf105586e96a53a9c,-5.570369147979063
732,CAN.9.139.R48c4106f419e457c,3.2421225828144884
733,CAN.11.259.Re2e232bc75712624,-0.036415420706578064
734,CAN.11.259.R293d3d95c807fdea,-1.999661247295137
735,CAN.11.259.R9cf455d91af8f801,-5.064987946064392
736,CAN.11.259.R095988ba228c037d,-4.645687632312833
737,CAN.11.259.Red12004f74a2998a,-2.438287037191344
738,CAN.11.259.R787109fb7d67411a,-3.5673715513720237
739,CAN.9.162.R55178361357df6a0,4.126284730326233
740,CAN.2.28.R1dbaeef321a9fe7a,8.989621170508542
741,CAN.11.259.R480a1d7d4371ace9,0.9747102815399558
742,CAN.2.28.Re20d7b3c7b6778f6,7.753212977061693
743,CAN.9.139.R55df637a2c682268,-1.2082082702939059
744,CAN.9.148.R4e0ce2d21031eafa,5.764922782550565
745,CAN.2.36.R7dbc9101cbef689f,7.360496294027087
746,CAN.2.36.Rff695a18d84e6cb8,8.246321682858763
747,CAN.11.259.Rb20b5ac105e34da9,-7.154603648707098
748,CAN.3.63.Rc52be8a2f0b73a16,-3.2945717961786554
749,CAN.2.29.Rb1c6764e49f7839f,7.483307962871834
750,CAN.11.251.Rc057ddb24c41fd4e,2.509364462561235
751,CAN.11.205.R2f802e9ea0ba93c4,6.989903229918373
752,CAN.11.215.R6595620922733dcc,2.1915102747040414
753,CAN.11.233.R8314925f4dbe2164,3.1162813210811238
754,CAN.7.111.R83a41c57cf6f0cc2,6.4332002603124465
755,CAN.3.49,3.4823790069756657
756,CAN.11.220.Re3cf329504cdd9d2,3.5034899661177006
757,CAN.7.107.Rd55df9266d012c06,6.945234285321314
758,CAN.9.167.R165c5f5e83a6e90b,2.8055064448244593
759,CAN.11.185.Rca4462417dee1124,7.15021506998815
760,CAN.9.165.Re3347dba3cb97fa0,7.2163612597996805
761,CAN.3.61.Re55fec1c0c49a811,1.1763170417044404
762,CAN.9.155.R10567f09bd3096e1,8.464392787550919
763,CAN.9.131.R18e4398d28680111,6.999312057722474
764,CAN.11.179.R910d2e30d4861455,3.105795192757166
765,CAN.13.293.Rf9327e0e9a5aa476,-0.6682071639003766
766,CAN.2.39.R126f3c230a0d8e05,-0.21955527425898574
767,CAN.9.166.R9724390f1d0f5bdd,5.189682386898872
768,CAN.1.19.R7d2563cb59687860,-0.04139901265278736
769,CAN.3.67.Rdd95639d9231acdf,2.995413629243323
770,CAN.1.1.R4bc751fd066ac501,5.6153263077502675
771,CAN.11.273.Reb32bdf726355c65,2.909407859721668
772,CAN.9.170.R0d167ed3dc0dcfb7,7.746675453970348
773,CAN.11.202.R6a00031be9bec5ea,6.106043775075061
774,CAN.9.125.Rb2098ac211efd890,6.752606965294068
775,CAN.11.233.R4d1d8a7f4bd1f834,3.3125456788775787
776,CAN.2.28.R77f5a1d27c1c3204,8.2010426629378
777,CAN.9.137.R7cd6a7ae8e78dfbe,8.151641430935836
778,CAN.7.102.R603247989d2d17db,6.726210865119981
779,CAN.3.48.R38ce6bbb388f19e4,3.0801647533382948
780,CAN.9.158.Ra3cb81fd3c668887,7.8678342998588535
781,CAN.11.228.Rbc9aaed178d899c8,3.1104171603477084
782,CAN.9.167.R6d258cdab1faac40,1.701064805084105
783,CAN.2.41.R07f209faa8056152,-0.8000010117604074
784,CAN.11.202.R59bea665f7fd3492,5.804323487326997
785,CAN.9.171.Rf9f3b082c2e25fb0,7.35958068791413
786,CAN.9.121.R9776222b55cea404,8.813121023320555
787,CAN.1.14.R8ea64c6632ae7c2b,4.054057878896765
788,CAN.1.17.Ra0ff5069bd7c532a,3.0961472791068196
789,CAN.7.110.Rbbe5bb6355e3a5dc,7.462155789556819
790,CAN.2.28.Rda911cb3a96f8676,8.989621170508542
791,CAN.9.127.Rce6d2e41002efa45,9.343701016456455
792,CAN.7.105.R4b1a35875a053e8f,6.628622071977543
793,CAN.11.269.Rbe95ec017623a4f9,-4.1402598838387235
794,CAN.11.221.R60a5d6bcb1a8e259,6.8911128905110814
795,CAN.9.134.R6a56305a97546fbe,8.652921843475525
796,CAN.2.36.R9f505f59d9d74173,4.562621121374939
797,CAN.7.R50e01cd0925a7ede,7.7059465758867844
798,CAN.11.247.R22f063c169720ae0,2.6582250648226426
799,CAN.9.166.Ra8484543d2a8649f,5.367931848266592
800,CAN.9.139.R721020ed2e256ff7,2.919347902702796
801,CAN.9.153.R7a9b4d5f5a88678a,8.092333168196841
802,CAN.9.124.R5b5abb4ac4985f65,2.4546545887729168
803,CAN.1.8.Rd9cc97c1a748177f,0.2525655068353555
804,CAN.9.170.R4b6731ea6dd11b49,7.713886847603163
805,CAN.7.103.Rbb9785d04ad3f4f4,6.141273489894688
806,CAN.2.38.R6e33085594a3166d,5.642705991058354
807,CAN.11.239.Re8534a67d4e29aa7,4.1446454716125025
808,CAN.3.66.R9ce0972e3c039647,3.33282756888125
809,CAN.9.167.Rdb967d77a58e8089,1.8653104908734504
810,CAN.11.263.R3c0e3a75c8b86ac7,3.5718929139474653
811,CAN.7.115.R8fb9bdb8591514ba,5.6840837259405355
812,CAN.7.100.R31245a010c89aa7e,6.54849315105012
813,CAN.11.188.R02fb280021363a44,3.6719140205644507
814,CAN.2.28.R2e6f2e9a6f350421,4.693213943717376
815,CAN.11.201.R6df42233929f7cf0,6.311106295207566
816,CAN.11.227.Re678b57a9fd37467,1.668530048304904
817,CAN.3.53.R4f491b53105d18a9,3.1752557335154052
818,CAN.11.191.R976d167d86bd048a,2.593614407359431
819,CAN.9.134.R44e5cda2449e1e23,8.306827437891025
820,CAN.9.167.Rdcd64f96b97f544a,3.1913916908184565
821,CAN.2.45.R123198e7c884e02c,-2.0654265997104955
822,CAN.11.206.R16bf0e7447e3b2e2,5.368348806857019
823,CAN.2.34.R6572daa3d903eb76,2.340372893422966
824,CAN.9.167.Redba2d304400ae89,2.917596609407472
825,CAN.9.126.Rd0242268b0e98077,8.001268834588998
826,CAN.11.241.R5044ea1d66afc25c,7.086286848941415
827,CAN.9.162.R01bf0d470ceca5ea,3.5391765777600086
828,CAN.7.111.Rc0ed231ac2f45d18,6.334283457138952
829,CAN.9.160.Rdc98a459124e01bf,6.784185137064128
830,CAN.11.269.Reef8e4cbf3b91982,-2.8784026449358464
831,CAN.9.124.Ra786500f39bfcb03,1.8068480508902793
832,CAN.10,6.099561436089048
833,CAN.11.234.R9a63fe738328753e,3.567461524650014
834,CAN.2.46.R759b0c27510b94c3,7.709897365614906
835,CAN.11.211.R6a3331dac29499db,1.6261806329890138
836,CAN.1.15.R33d50744b19c2741,4.618867174336474
837,CAN.2.29.R259c617cb7384d30,8.500315977024162
838,CAN.11.230.R8940050c9388373f,7.285281086833834
839,CAN.11.196,5.358174882818048
840,CAN.11.250.R4d597ab247eb3507,2.4275225040345307
841,CAN.3.60.R245ffb6e47726a2a,1.5025662896061804
842,CAN.3.58.Rc5458e4ebbf581b1,2.53963602591611
843,CAN.9.145.Rff7457ffee0b0ba4,6.811494602842811
844,CAN.2.38.R9d7f17b2eae5b346,5.978355695975992
845,CAN.11.215.Raee2d96ecee044af,2.9288415524159177
846,CAN.1.12.R4e1951a3e43820b7,5.741106042468043
847,CAN.9.124.Rcc4f288a8c29fe23,1.1510667141943254
848,CAN.7.108.R6c6b6af9fc4230aa,5.976285775871184
849,CAN.7.102.R4e3169a63d00a6e2,6.523117219643069
850,CAN.2.34.Rb0f4fdfa5c4a30ee,3.937616233313719
851,CAN.11.201.R08eb801281be917b,6.129297786440304
852,CAN.3.51.Rf8347d9149a4899b,3.2495022196130146
853,CAN.7.113.R9398f523a26e87bc,6.647793859572268
854,CAN.9.139.R3873926f981170cb,3.525598187604942
855,CAN.9.167.Rb7ace821dfbce59c,2.449174439955565
856,CAN.3.62.R6e11469f94116a23,-0.48302747435266724
857,CAN.2.20.R79c13efc705ed7ac,8.683180131818972
858,CAN.2.28.R79ec6a7ca19bdb7f,7.145879938527742
859,CAN.11.202.Rb8f5c0d6f8ef9c3b,6.175065153146818
860,CAN.11.195.Rd6851092cdcff9c8,7.117563078613244
861,CAN.11.251.R9df4a65adf6b5816,4.0357352604283605
862,CAN.11.230.R4319ee0f9eb72039,7.3534186964151615
863,CAN.4,5.038800293511942
864,CAN.11.234.Red7039c4ef24bd5d,3.3735285277421743
865,CAN.3.59.Rb5e40036bbdd1cde,3.611150151071212
866,CAN.3.62.R876baadbe46ea033,-0.3354506833343862
867,CAN.9.172.Rd348284c6448b024,8.072812912956152
868,CAN.9.126.R91177294b53b9ecf,7.837659918550206
869,CAN.9.166.Re98fd19034a042bc,2.716957076666347
870,CAN.3.62.Rad867304d09a475e,-1.0664379054462534
871,CAN.2.32.R54106f31e3a8aafc,5.021554335502935
872,CAN.11.249.Ra2628874f8ef518b,5.044226909117986
873,CAN.3.63.R5048d336fc68e6c6,-4.389168707390697
874,CAN.6.97.R99cfadeab175fd9c,-5.45937742797123
875,CAN.11.248.R797d0476c5cab4fe,2.7783521566492317
876,CAN.11.227.R6187bd9c1740c233,2.6878199386651835
877,CAN.3.68.Ra6bb80acefbb26ae,2.928575846805106
878,CAN.1.19.R722232ee2a25c040,2.8702089631271783
879,CAN.9.124.R508f8a0a191e068f,2.456455531731701
880,CAN.11.247.R0dc8a84d81b1bb62,2.7404488059598457
881,CAN.1.18,3.3380851560879856
882,CAN.2.34.Rc040a85dfdfc5c14,2.6830806542391725
883,CAN.11.177.R38c24e0894ce8973,2.094340856470733
884,CAN.11.210,2.3412441150668903
885,CAN.11.236.R3f6c10ab57db96e5,3.405407764077855
886,CAN.11.259.Rb5e2c67e71dff65e,-5.878587305431984
887,CAN.11.203.R80e57ceb479a7ebd,4.145446117245662
888,CAN.3.61.Rbc1c437bcdf7bd4d,1.116958919822281
889,CAN.11.191.Rc75a8a50389e0fe9,3.639012268529323
890,CAN.11.182.R56fc2f42c445ece2,5.66746181512223
891,CAN.13.293.Rc616af8c4da48a83,-5.254954481731509
892,CAN.2.25.Re140be37afa71a6a,3.318550082220179
893,CAN.11.199.R50183c2c99361957,6.95428116475775
894,CAN.9.147.R0cae94765062ceda,8.099762950795679
895,CAN.9.148.Rbbea866f149de3d3,5.991516945714686
896,CAN.5,-0.7527385212018831
897,CAN.11.195.Rbbbe91a8da7da4d1,7.191438517869003
898,CAN.11.199.R8912ee7cb7de93ff,7.027810389471824
899,CAN.11.233.Re11ea766f51d88e7,2.3337606758017615
900,CAN.7.116.Rb4c85307ce00abf1,7.617815958725726
901,CAN.9.162.R75ae171fc1826764,3.965107471529069
902,CAN.9.149.R1cdff64a5b3a1ef3,8.923807696176388
903,CAN.3.57.R379e0742693611f0,2.8060623913091987
904,CAN.2.24.Rfae1365b3cbac1b2,5.03468243551145
905,CAN.11.198.Rbb3e11ee802873bd,5.160458541227172
906,CAN.11.240,5.386260774335418
907,CAN.2.35.Rd51d7910bd555863,5.230060254508323
908,CAN.2.31.Re57f4188257aa0aa,4.330287434030427
909,CAN.12,0.7763876544551712
910,CAN.9.172.R7dfb535e3022bbff,7.703855643941386
911,CAN.11.232.Re3264580f71c20e4,6.790561548939252
912,CAN.2.42.Rc199df52c0181363,9.047930129579266
913,CAN.11.185.R415d37926b4b1c2e,7.076594096460146
914,CAN.11.252.Rc7484892d65e39f5,3.7286040942685346
915,CAN.11.270.R6c5f658051554a73,4.252653430113169
916,CAN.11.205.R94cddfa1e9a3e7a4,6.837959744279303
917,CAN.9.Re9fa4a687a229120,9.331193771084168
918,CAN.3.64.Rca11e82bf191ee19,3.6170673114672716
919,CAN.9.166.Rd6d5b36a3bfde4b6,3.436660215733366
920,CAN.11.242.R5f74f1abfe931323,4.839918225230476
921,CAN.2.27.R7548439f671649b2,0.6639143101089492
922,CAN.2.43.Ra5daec889b59cd99,8.391037792907696
923,CAN.2.27.R1f6fe7b49e857b44,4.649721635631084
924,CAN.2.28.Rfad6e4a6639652c3,9.431490516232316
925,CAN.1.16.R8431f0f099be7654,3.144128078778207
926,CAN.11.192.R5677768047137099,3.206471764464191
927,CAN.7.106.R36edf913fa7906f0,7.03509477479508
928,CAN.9.159.R125a6b2720d89e40,7.12322915600998
929,CAN.2.34.Rbbeadd1739f5c0a9,2.0578618274461746
930,CAN.7.101,6.477868390571217
931,CAN.3.55.R3d93ed75bc46299a,1.6999753467314833
932,CAN.2.34.Rc8c8ba34d66c2c46,0.17943028841845424
933,CAN.11.179.Ra628164061ec9d3b,4.29799859291015
934,CAN.7.114.R1de85bc1c785a120,7.852529051736362
935,CAN.3.48.R05e54cd9ccb1c0cc,3.330038096568748
936,CAN.2.20.R6220e90075de768b,9.009364392131628
937,CAN.11.221.R7b15d12d32bf8708,7.162307093163946
938,CAN.11.R7fd5fa670d2b6501,3.6428159794326795
939,CAN.2.22.R5d75b3b14877b06d,9.498491684002497
940,CAN.11.176,2.086482475571372
941,CAN.3.54,2.1992911118514513
942,CAN.11.R669784462d7f709b,6.722308482231938
943,CAN.2.37.Raf79e6888180279b,8.39231227803532
944,CAN.11.263.R3b820a44b3213b19,3.2343199007112844
945,CAN.11.261.Rc99b48dafe700385,5.390078152339264
946,CAN.9.168,3.0520398626759655
947,CAN.11.269.R59991486c6894b43,2.251837117681785
948,CAN.9.139.Rd2203a959a7bf75f,-0.7731134127882032
949,CAN.2.38.R45a52ccc40ffc208,4.600352075472822
950,CAN.2.43.R2a3ed3aedce78632,7.152087858943542
951,CAN.11.226,5.003092857517352
952,CAN.2.35.Rd05145508be6c6a8,6.372643871516857
953,CAN.9.129.R88969d1115c235c2,7.063499049432603
954,CAN.11.201.R5aeb3db83ad430f4,5.952427245892134
955,CAN.3.70.R8095872f3197421a,3.393857309094772
956,CAN.1.3.Rd9086cb08201d582,3.169494076897363
957,CAN.2.26.R0a48a7ddf7c11c0c,5.036827145086893
958,CAN.11.220.Rd0fcc6bc68e59cd2,4.870837011359002
959,CAN.1.7.Rf758ef119566c2be,-0.913272626617959
960,CAN.3.52,3.139688560807542
961,CAN.11.R30cd4c5466223844,3.2182089907067417
962,CAN.2.42.R78904745d735092a,10.161128840733909
963,CAN.2.31.R71ff1746a4b71d9a,1.2198697649596975
964,CAN.1.11.R17c11dbccc0b4e5c,2.6571885375039943
965,CAN.3.65.Rc30c10661133cfec,3.081515107677463
966,CAN.2.33.R753f24f3d6444a80,9.65363502478589
967,CAN.7.109,6.79846016892786
968,CAN.11.197,6.066170681533322
969,CAN.7.99.Rf2cb9622ac852758,7.069068789281894
970,CAN.2.29.R2210cff5640c5348,8.21544990600695
971,CAN.2.36.R1c0b549fd9604c55,7.960359022222595
972,CAN.9.163.Rb769d8844fdb8b0d,5.472427563585758
973,CAN.9.157.R1505f0c40193edc2,8.294239500612946
974,CAN.11.251.Rb9ebcb9c664e65eb,3.2159947555002617
975,CAN.11.270.Re49ab5fb23a8a4ba,3.531935913370618
976,CAN.1.6.R1227b2a75a828f71,0.3242669644733784
977,CAN.1.13.Re9534afbf7382948,3.894825409860816
978,CAN.2.41.Rca33f0b06e1f595a,0.8059090883900857
979,CAN.3.69.Rd5516b0a1feb5f83,3.0615423318877135
980,CAN.9.139.Rd7ef85466c1c53c1,2.3666474012128615
981,CAN.2.46.R2d18549c172d831c,10.388520512819344
982,CAN.9.146.R4c73c6b0410729c5,7.561348563028968
983,CAN.13.293.Rc1aa7949bedd4582,-2.119088766263943
984,CAN.2.Rf350b540d74ba255,2.4887808349913034
985,CAN.11.212.Ra904e20e58533b4e,1.9684573132910164
986,CAN.11.228.R5610cde4d7515b43,2.3752474665742414
987,CAN.2.30.Rc20f39cf2a328c4b,1.5931044338001252
988,CAN.11.254.R43e2f675c10fcdb3,0.5524294684883722
989,CAN.1.R2ed81e6ef22f1e54,1.1653430916420164
990,CAN.11.273.R0ecc5b0fe1ba9470,2.7713891110786335
991,CAN.11.R3fbf573f7193fce1,3.1549009484790815
992,CAN.9.152.R09ee56bbcbb09bbd,4.634819391629193
993,CAN.11.268.Rc71b803bc4235090,2.7763558637735715
994,CAN.3.56.R724e590596e78519,2.2318829150267616
995,CAN.9.Re3b801d78a09c2bd,5.0087775176681975
996,CAN.11.R4f9df3ecb2af0605,5.3759942561997045
997,CAN.11.R5a8a8df0ceae981d,6.029071499676512
998,CAN.9.128.R2f84ee98f3230e4a,10.231588721869143
999,CAN.1.2.R286f00cd4d0da255,2.6465554301752414
1000,TLS.7.R68c295b02769ff2a,23.222221809933842
1001,TLS.7.R4a85dc7ff1ea319f,22.304039672705414
1002,TLS.R3ea0f0a0c1b4eca3,25.20084908993257
1003,STP.R4ef3a4aff0561830,25.74833327925891
1004,GNB.6.20,27.401378789607257
1005,GNB.3.10,26.621014278176517
1006,GNB.6.R0bb3766ac9783b66,27.916888642017412
1007,GNB.R727fb82f29c4dbcf,27.12041637352778
1008,GNB.4,26.217640527036465
1009,SHN.R0f27932e31f5a4d8,15.486699099289229
1010,LTU.10.48,7.082968835422567
1011,LTU.10.45,6.85698162595099
1012,LTU.1.2,7.7523637123988465
1013,LTU.10.R1c3d4924b54ebbc0,7.351305258564323
1014,LTU.R12c4905f0ead6b63,7.321658125589069
1015,LTU.1.R8778a443391c5b94,7.639206794774139
1016,LTU.2,7.5772860377771964
1017,LTU.3.R19acece1a2bf3ada,7.953947948733733
1018,KHM.17.112.1024.1027,28.277913167423435
1019,KHM.17.111.1013.1016,28.25758100290339
1020,KHM.17.110.1002.1005,28.2830840364778
1021,KHM.17.113.1029.1032,27.46325662783491
1022,KHM.17.113.1030.1033,26.498753102215574
1023,KHM.3.23.165.165,28.575873322154195
1024,KHM.3.23.167.167,28.61818834566799
1025,KHM.16.107.941.944,28.34482863575215
1026,KHM.16.107.944.947,28.34482863575215
1027,KHM.16.107.937.940,28.34482863575215
1028,KHM.17.115.1043.1046,25.28500318018557
1029,KHM.16.108.Rcd2afc37b511b0ee,28.34482863575215
1030,KHM.17.112.Rda389ffbca6094c5,27.335506990771016
1031,KHM.3.28.R46eddb9140d0d7a9,28.087522615748725
1032,KHM.3.23.R408aae1aebe62abd,28.61818834566799
1033,KHM.17.110.R74ba3a8f451ca9d4,27.276193970320627
1034,KHM.16.106,28.24143477999894
1035,KHM.R5867788aff4ad93f,27.384797080636407
1036,KHM.3.28.Rac9a196fb1db4a90,28.081337468596878
1037,KHM.16.109.R07e20dfec37720a0,28.34482863575215
1038,KHM.3.R5b4447587ba2f466,28.612258915194413
1039,KHM.Rc4ccf72b06e132bf,27.885183074946816
1040,KHM.16.107.R25a9372a53e02cfd,28.24143477999894
1041,KHM.17.111.R3381ab2a00c9b65c,28.300125790541102
1042,KHM.8.R7ce23385c3ced199,28.27208300080182
1043,KHM.24,27.691473960828628
1044,KHM.6,28.251746921716368
1045,KHM.16.108.R533663be196086f2,28.34482863575215
1046,KHM.17.113.Rbc98a1bc4a31092a,25.5492516839489
1047,KHM.21,28.125261657679353
1048,KHM.8.R833ef15f9ff21709,28.138629998682156
1049,KHM.17.114,27.4749969472239
1050,KHM.16.109.R376711d704452d5f,28.34482863575215
1051,KHM.Rb93a753ba8a7c377,26.928272318210052
1052,KHM.19,28.27719270398041
1053,KHM.23,28.13450977117456
1054,KHM.2,27.017724568117494
1055,KHM.3.Rd90ec6249611dee1,28.34130689281558
1056,KHM.R2c53040a82ef8ee8,27.26978758301998
1057,KHM.R385c640b1d8c737e,26.53992518644432
1058,CHE.1,9.32865703400426
1059,CHE.Rfd44069d6a408cc4,8.642099516340746
1060,CHE.26,8.753320662446292
1061,CHE.6,5.682974529830167
1062,CHE.R2b4032687d263938,9.099897363576986
1063,CHE.R9aeb357984866f15,3.500796307092843
1064,CHE.R32f3b44bad1ec13f,5.730960235569591
1065,CHE.Radd4c8e364f69f60,9.634245984990812
1066,CHE.R4c85fe9e78078f39,2.596803300386345
1067,CHE.R893aaca90ea4248b,7.938746295196288
1068,ETH.8.41.353,16.884845526261707
1069,ETH.3.18.118,17.719645243497002
1070,ETH.9.45.397,27.147678529250733
1071,ETH.3.21.140,13.783840170826863
1072,ETH.3.13.62,22.723108261888385
1073,ETH.9.46.401,26.797845497804783
1074,ETH.8.34.253,23.894165693357913
1075,ETH.8.31.210,17.475478385554695
1076,ETH.9.45.399,23.950285682290225
1077,ETH.8.38.316,17.313462526914368
1078,ETH.8.42.382,21.5638978734033
1079,ETH.8.36.282,19.501363201953847
1080,ETH.3.13.58,20.61290906570973
1081,ETH.8.35.275,19.870557985214003
1082,ETH.2.8.31,25.774199387199815
1083,ETH.3.18.120,19.2926318698845
1084,ETH.3.23.157,20.512328252118614
1085,ETH.8.31.217,19.676500085571007
1086,ETH.3.16.85,20.71540895866019
1087,ETH.1.4.18,17.592538109523502
1088,ETH.8.38.313,20.112363870216768
1089,ETH.3.20.129,18.582126113764616
1090,ETH.3.20.133,19.206501578513976
1091,ETH.3.16.79,23.813548262695452
1092,ETH.1.7.27,18.136436841459044
1093,ETH.1.7.28,17.592538109523502
1094,ETH.8.35.264,19.608518331346705
1095,ETH.10.57.485,16.29582624368865
1096,ETH.8.35.270,19.55889398565257
1097,ETH.3.16.92,25.73593803017385
1098,ETH.11.71.554,17.738956512951848
1099,ETH.3.16.78,20.1395608587456
1100,ETH.3.23.159,19.880722653153256
1101,ETH.3.23.164,17.924790139650383
1102,ETH.3.18.121,16.544060423269627
1103,ETH.3.21.142,17.364722275613182
1104,ETH.3.23.160,21.62790132511691
1105,ETH.8.33.247,22.078847619621644
1106,ETH.8.33.245,26.511925843176623
1107,ETH.8.34.248,23.00559176961359
1108,ETH.8.40.336,22.019151823843245
1109,ETH.8.38.312,19.130855399369576
1110,ETH.10.65.521,23.348348198750585
1111,ETH.8.34.256,19.454063515991454
1112,ETH.8.36.283,21.056815033458083
1113,ETH.10.51.445,26.347615194275935
1114,ETH.10.66.525,20.99886997774188
1115,ETH.10.53.452,21.21030911886366
1116,ETH.10.64.513,18.687917789483198
1117,ETH.10.51.443,23.009662862774867
1118,ETH.2.8.33,30.252983269446986
1119,ETH.3.18.114,18.53062567591796
1120,ETH.11.69.545,17.971618331013673
1121,ETH.2.9.39,29.557562106391977
1122,ETH.11.69.544,19.364867593157285
